id,days
244150,21-30
222093,21-30
24437,21-30
287700,11-20
248427,31-40
34087,51-60
264643,21-30
22244,31-40
84699,51-60
98876,11-20
203586,21-30
288197,11-20
222453,51-60
164724,21-30
118169,51-60
206218,11-20
262067,21-30
62558,21-30
52808,21-30
5142,51-60
1890,21-30
243638,21-30
19089,21-30
10108,21-30
50591,51-60
6340,21-30
293024,21-30
225080,21-30
116374,51-60
4745,21-30
273355,31-40
229345,11-20
222294,51-60
52451,21-30
262630,21-30
282589,31-40
91111,21-30
8262,21-30
15880,21-30
115041,21-30
136307,51-60
213704,21-30
246877,11-20
265025,21-30
298662,21-30
63385,21-30
298079,11-20
233348,21-30
176712,21-30
186800,21-30
178765,31-40
110348,21-30
156081,51-60
2460,51-60
119212,21-30
86641,31-40
172395,21-30
70333,21-30
91842,21-30
236307,21-30
216447,51-60
255457,11-20
52350,21-30
103647,11-20
272081,51-60
11151,21-30
6783,11-20
63628,21-30
206714,21-30
225793,11-20
97886,51-60
211483,51-60
283570,51-60
278152,21-30
243153,51-60
81814,11-20
234266,21-30
182799,21-30
49299,21-30
12083,21-30
223833,51-60
170289,31-40
312473,21-30
261315,31-40
119818,21-30
78305,51-60
29873,11-20
316685,51-60
37852,51-60
186759,11-20
171176,51-60
169232,21-30
37402,21-30
131522,21-30
24174,51-60
168321,31-40
57809,21-30
194218,21-30
268722,11-20
123211,21-30
101315,51-60
131605,51-60
310059,21-30
96945,51-60
172362,51-60
103901,51-60
298914,21-30
287288,21-30
146904,51-60
246023,21-30
233278,11-20
254875,51-60
281504,51-60
69933,21-30
199709,11-20
281285,51-60
11946,21-30
159494,31-40
60916,51-60
204226,31-40
280804,21-30
102743,21-30
28814,21-30
240427,21-30
216196,21-30
309859,51-60
65531,21-30
294658,11-20
205460,21-30
40636,11-20
204290,21-30
91397,21-30
32597,21-30
168510,21-30
236183,21-30
266125,21-30
287001,21-30
271020,21-30
3791,21-30
265864,11-20
63621,21-30
152537,11-20
160173,11-20
70456,21-30
11919,21-30
280499,51-60
43327,21-30
107467,51-60
215590,51-60
19312,51-60
308706,21-30
253438,21-30
265182,21-30
247363,51-60
305557,21-30
162147,21-30
100624,21-30
188119,21-30
191012,21-30
29273,51-60
293310,21-30
205602,21-30
233855,21-30
102126,21-30
278647,11-20
313405,21-30
253479,21-30
36965,21-30
115009,21-30
223327,21-30
223709,51-60
306636,11-20
294774,11-20
250420,11-20
46174,11-20
10934,21-30
180996,11-20
148110,21-30
73406,11-20
126287,51-60
273417,21-30
159894,11-20
45534,21-30
40283,21-30
212276,21-30
176710,11-20
254140,21-30
221331,21-30
104304,51-60
86815,31-40
218011,51-60
49149,21-30
153175,21-30
310343,21-30
204337,21-30
101647,21-30
313319,21-30
113172,21-30
191327,21-30
54155,31-40
22630,21-30
31781,21-30
255470,21-30
112401,21-30
120463,11-20
206623,21-30
178138,21-30
163501,21-30
72557,21-30
159095,11-20
72108,21-30
68208,21-30
9225,11-20
274992,21-30
193123,21-30
212076,31-40
20931,51-60
99275,11-20
150250,21-30
124612,21-30
46152,51-60
15618,11-20
286296,21-30
205121,21-30
41493,21-30
41272,11-20
199342,11-20
8880,21-30
136499,21-30
162437,11-20
203394,21-30
242419,51-60
284274,11-20
24399,21-30
241871,21-30
88597,21-30
13582,11-20
250926,11-20
132714,11-20
296883,11-20
280861,21-30
102493,21-30
272367,21-30
211430,21-30
163734,51-60
1019,21-30
49677,21-30
61859,21-30
277855,21-30
284649,11-20
235669,21-30
218662,21-30
2841,21-30
296945,51-60
279968,21-30
201089,21-30
184453,21-30
161759,11-20
154500,51-60
89358,21-30
303365,21-30
58280,21-30
98242,21-30
254683,21-30
114844,21-30
114948,11-20
173718,51-60
207861,11-20
271798,21-30
169291,11-20
285166,21-30
195112,31-40
124290,51-60
297693,21-30
133324,31-40
154253,51-60
287262,21-30
98342,51-60
271665,21-30
183526,11-20
216400,21-30
270199,21-30
179946,51-60
31993,21-30
83993,51-60
61128,21-30
156946,11-20
224322,21-30
316147,31-40
89012,51-60
272266,21-30
4248,51-60
48014,21-30
267847,11-20
286592,31-40
187439,21-30
171797,11-20
158465,31-40
46665,51-60
185356,21-30
166762,21-30
232499,21-30
154353,21-30
161039,21-30
23803,21-30
183983,51-60
226792,21-30
255509,21-30
71411,51-60
280481,21-30
275837,31-40
280371,21-30
216080,51-60
20428,21-30
51942,21-30
286740,11-20
107819,21-30
207691,21-30
235672,21-30
99075,21-30
146609,11-20
294037,21-30
44455,21-30
21232,21-30
247462,21-30
318410,11-20
156215,51-60
17685,21-30
148986,21-30
110679,31-40
60818,21-30
269872,21-30
265766,21-30
255630,51-60
69799,21-30
160637,51-60
286531,21-30
278508,21-30
161363,21-30
249132,51-60
219665,11-20
2709,51-60
282052,11-20
137656,21-30
284719,51-60
77558,11-20
243173,21-30
233503,21-30
310612,21-30
105751,21-30
38972,11-20
31979,11-20
195556,21-30
83464,21-30
271563,51-60
180661,21-30
295463,21-30
125030,31-40
36409,21-30
177759,21-30
138020,21-30
26603,11-20
220401,21-30
135003,21-30
49252,21-30
272145,11-20
251803,31-40
66357,51-60
49503,21-30
59490,21-30
232140,31-40
7340,51-60
90832,21-30
40986,31-40
139812,21-30
263328,21-30
145846,21-30
244599,11-20
90507,11-20
290741,51-60
254555,21-30
317284,51-60
76938,21-30
125927,11-20
145346,21-30
152247,31-40
84858,21-30
242189,21-30
116313,31-40
123827,51-60
156064,51-60
233507,21-30
195086,51-60
16565,21-30
287449,21-30
78738,11-20
115361,21-30
93746,21-30
27746,11-20
231347,21-30
89664,21-30
314907,21-30
43046,21-30
116958,21-30
144562,51-60
6131,21-30
30877,21-30
167830,21-30
4176,21-30
307510,21-30
305849,21-30
227813,21-30
19589,51-60
129096,21-30
144932,51-60
85298,51-60
123533,21-30
103440,21-30
61395,51-60
293106,21-30
81370,21-30
29533,21-30
235005,51-60
227618,51-60
167003,21-30
241773,51-60
294135,31-40
70075,21-30
59030,11-20
232536,21-30
255243,21-30
44117,21-30
183880,21-30
98047,51-60
194165,51-60
316188,21-30
173077,21-30
134582,31-40
239992,21-30
232624,21-30
239530,21-30
87335,31-40
92474,21-30
269401,11-20
232738,31-40
220886,21-30
218424,11-20
251300,31-40
76632,51-60
273231,31-40
230617,21-30
62782,21-30
262422,51-60
229182,21-30
227363,21-30
174794,51-60
86627,11-20
145243,51-60
58155,21-30
174311,21-30
55792,51-60
170025,51-60
137126,51-60
306506,21-30
2352,21-30
68757,21-30
53809,31-40
254861,11-20
22491,11-20
258412,21-30
36151,21-30
9421,11-20
293453,21-30
124732,21-30
166813,31-40
50070,11-20
216926,51-60
25671,21-30
279078,21-30
190559,21-30
146944,11-20
97140,21-30
232378,21-30
105514,11-20
161873,11-20
301275,21-30
212138,21-30
293758,21-30
56694,31-40
18925,21-30
205901,21-30
303696,21-30
48852,21-30
290676,21-30
122593,21-30
196582,11-20
254389,11-20
12796,11-20
213543,31-40
158990,21-30
167670,21-30
227440,21-30
80219,51-60
179159,21-30
68137,11-20
285437,51-60
258408,11-20
301980,21-30
119703,21-30
266594,21-30
168919,21-30
307302,21-30
107283,21-30
277125,51-60
43125,21-30
198851,11-20
148785,31-40
118467,51-60
23292,21-30
131455,21-30
107983,21-30
281626,31-40
153324,21-30
13398,11-20
210579,21-30
147978,21-30
305,51-60
24456,31-40
36539,21-30
309457,21-30
167359,51-60
196362,21-30
85367,21-30
71223,31-40
198331,21-30
84893,21-30
209422,21-30
242634,21-30
105810,11-20
138313,51-60
241494,21-30
74161,21-30
307886,11-20
308721,51-60
210063,31-40
202357,11-20
220396,21-30
237907,51-60
279461,31-40
88780,21-30
75447,51-60
223202,21-30
62091,21-30
14069,51-60
222345,51-60
204141,51-60
64854,11-20
10475,21-30
150598,51-60
286687,21-30
255332,21-30
118208,21-30
66571,21-30
144635,31-40
13100,51-60
266428,11-20
206470,11-20
35845,21-30
124872,31-40
48518,21-30
141298,21-30
6201,21-30
243872,21-30
180622,11-20
56049,11-20
58753,21-30
136728,11-20
285168,11-20
8356,11-20
180993,21-30
162922,21-30
64700,31-40
212793,21-30
166150,21-30
96263,11-20
268183,21-30
95664,21-30
198451,31-40
286453,21-30
256382,21-30
151271,11-20
244373,51-60
317432,21-30
122490,51-60
52127,21-30
45339,31-40
164898,31-40
234459,31-40
29411,21-30
184990,31-40
98555,21-30
310324,21-30
282987,21-30
106109,21-30
147652,31-40
195539,11-20
35473,21-30
158628,11-20
252558,21-30
189524,21-30
234052,21-30
303631,21-30
286561,11-20
214946,11-20
274653,21-30
183136,51-60
12155,11-20
199140,21-30
194024,21-30
235048,21-30
28218,21-30
274863,21-30
313395,21-30
56367,51-60
175411,21-30
317876,21-30
27550,21-30
280705,21-30
182099,21-30
221182,21-30
287039,51-60
306570,11-20
108969,11-20
31785,21-30
77131,21-30
288508,51-60
198047,21-30
43269,21-30
107258,11-20
80251,51-60
312065,11-20
256236,21-30
83535,21-30
217063,31-40
131194,11-20
264869,11-20
234068,11-20
275527,21-30
187824,51-60
207730,21-30
16914,11-20
79353,31-40
22446,51-60
130713,31-40
4921,21-30
215483,21-30
273038,21-30
157046,11-20
307136,51-60
192898,21-30
6814,51-60
304129,11-20
227015,51-60
227557,21-30
133119,21-30
138772,11-20
221776,21-30
81338,21-30
124841,11-20
75692,21-30
318342,21-30
173788,21-30
198579,21-30
304240,31-40
217264,51-60
189970,21-30
199963,11-20
30829,21-30
196688,21-30
152050,21-30
77210,21-30
241737,31-40
75371,21-30
222600,51-60
246740,11-20
261899,11-20
121987,51-60
80143,21-30
179361,21-30
99746,21-30
110238,21-30
243519,31-40
46940,11-20
240146,51-60
6230,11-20
143149,21-30
163608,51-60
297245,31-40
234323,21-30
275191,21-30
100960,21-30
211149,31-40
60938,21-30
124693,11-20
184800,21-30
272823,31-40
314125,21-30
212036,21-30
7575,21-30
206445,21-30
92529,51-60
11284,21-30
274167,51-60
66554,21-30
311458,51-60
131266,11-20
63575,21-30
124128,21-30
220493,51-60
255336,21-30
135095,51-60
98124,21-30
109895,51-60
194682,11-20
21094,21-30
258576,21-30
49111,51-60
247598,31-40
281795,11-20
14141,31-40
310885,21-30
126964,21-30
292604,21-30
244372,21-30
302506,11-20
185353,21-30
188542,21-30
86177,11-20
11023,21-30
270389,21-30
215517,11-20
190702,11-20
312873,31-40
212450,51-60
111558,51-60
16611,21-30
192643,11-20
187300,51-60
39003,51-60
255094,21-30
195387,11-20
39011,21-30
191883,21-30
196351,21-30
57335,21-30
116816,21-30
241346,21-30
105076,11-20
87373,21-30
93218,21-30
206736,21-30
165367,51-60
94603,31-40
221190,21-30
37746,11-20
214727,21-30
82080,21-30
307500,51-60
268176,21-30
1422,51-60
209070,31-40
25530,11-20
306601,21-30
111163,11-20
233590,11-20
304477,21-30
28602,21-30
35547,21-30
253958,11-20
279492,51-60
122645,11-20
7404,51-60
258716,51-60
30025,21-30
206581,21-30
260263,11-20
97119,21-30
123247,21-30
115631,11-20
49531,21-30
244352,21-30
138213,51-60
311053,21-30
54,11-20
290318,51-60
291306,21-30
25685,21-30
34914,21-30
5339,21-30
297892,21-30
314767,31-40
118661,31-40
267045,21-30
9900,51-60
35332,21-30
317099,21-30
52826,21-30
313425,21-30
24501,51-60
53011,21-30
184479,51-60
25515,51-60
272965,21-30
104058,21-30
259130,31-40
83543,31-40
194107,51-60
206771,21-30
32829,51-60
67551,21-30
93866,51-60
84099,21-30
264255,21-30
210757,21-30
204196,21-30
195756,11-20
305278,21-30
262066,21-30
151267,21-30
204834,31-40
246371,11-20
48895,21-30
315644,21-30
135445,21-30
255555,21-30
142648,21-30
277493,21-30
181690,21-30
186072,11-20
299307,21-30
82651,31-40
298018,21-30
251175,11-20
116525,51-60
165222,21-30
290146,21-30
106908,21-30
126595,21-30
260240,21-30
263851,21-30
85328,31-40
316158,11-20
68896,21-30
275321,11-20
228367,21-30
155292,11-20
291498,51-60
181949,51-60
27560,21-30
66852,21-30
304749,21-30
168221,21-30
56972,21-30
200447,31-40
3240,51-60
122941,21-30
130941,11-20
91667,51-60
5322,21-30
190026,21-30
59189,51-60
138277,21-30
134655,21-30
123985,21-30
136995,21-30
62422,21-30
241512,21-30
133977,51-60
109918,31-40
254196,21-30
273458,11-20
161367,21-30
142910,21-30
19604,21-30
247616,21-30
175606,51-60
219509,21-30
96120,21-30
72076,21-30
250514,21-30
51319,21-30
117761,21-30
21978,21-30
176777,31-40
55528,11-20
255059,31-40
13200,21-30
122275,21-30
7200,21-30
122520,21-30
94318,21-30
190263,21-30
153167,51-60
44226,51-60
238979,21-30
186489,21-30
299248,11-20
237049,31-40
162114,21-30
66495,21-30
241016,11-20
122797,11-20
175743,11-20
35452,21-30
281841,21-30
181805,21-30
83018,21-30
201647,21-30
89201,11-20
46752,21-30
147764,21-30
13217,11-20
42863,21-30
309815,21-30
94773,21-30
89824,21-30
76830,21-30
187855,21-30
64779,11-20
53845,31-40
298012,21-30
157965,21-30
82395,11-20
36926,21-30
206679,21-30
214297,11-20
30478,21-30
100752,51-60
270080,51-60
190673,11-20
262856,31-40
155460,51-60
3817,21-30
186241,21-30
49833,21-30
112661,21-30
200159,31-40
204131,51-60
268049,21-30
254320,51-60
101278,31-40
183825,31-40
132249,21-30
228947,21-30
65909,21-30
206584,21-30
317270,21-30
187170,11-20
271753,21-30
317434,11-20
80899,21-30
75332,31-40
162083,11-20
82476,21-30
287917,21-30
154995,21-30
203419,21-30
223075,21-30
66624,21-30
182362,51-60
2198,31-40
89564,21-30
3347,51-60
167230,31-40
143621,51-60
285651,21-30
52939,21-30
11677,11-20
176742,21-30
257532,21-30
102713,21-30
270289,21-30
123998,11-20
248988,31-40
24573,21-30
25715,21-30
27926,21-30
237052,51-60
43024,11-20
78008,21-30
245773,21-30
97470,21-30
88019,21-30
182637,21-30
204511,21-30
20464,21-30
199143,21-30
85498,21-30
136353,11-20
246418,11-20
168653,21-30
289642,21-30
280438,21-30
139048,21-30
152909,51-60
260090,11-20
318414,11-20
187860,31-40
42063,21-30
59820,21-30
106414,21-30
215768,51-60
4181,21-30
69312,51-60
91373,21-30
246241,31-40
112276,21-30
175329,21-30
220874,21-30
31103,21-30
210706,21-30
11413,51-60
295250,51-60
12189,51-60
299627,11-20
267336,21-30
317989,51-60
231720,21-30
46439,21-30
45274,21-30
305764,21-30
143331,51-60
171037,21-30
111307,21-30
230268,51-60
263052,21-30
312532,21-30
282714,11-20
109385,21-30
245382,51-60
206109,11-20
201654,11-20
99912,11-20
123910,21-30
231249,21-30
9851,11-20
81364,21-30
69121,21-30
43207,11-20
186688,21-30
56703,21-30
284223,31-40
206884,21-30
223389,21-30
290368,21-30
196560,31-40
36946,21-30
119459,21-30
173528,21-30
276326,51-60
47926,21-30
204950,21-30
176723,21-30
195174,21-30
215410,11-20
187237,21-30
5281,51-60
300992,31-40
291996,51-60
240604,11-20
65809,51-60
194650,31-40
69870,11-20
71649,21-30
147285,51-60
130393,21-30
231541,21-30
9362,21-30
165423,21-30
91312,51-60
150991,21-30
278052,21-30
6328,11-20
25617,21-30
15628,21-30
302399,11-20
92973,51-60
4117,11-20
265934,21-30
259881,21-30
220920,51-60
175609,21-30
6474,21-30
61043,51-60
87634,21-30
146501,21-30
283009,11-20
217777,21-30
124610,21-30
128459,21-30
243698,51-60
77032,21-30
226520,51-60
54795,31-40
77981,21-30
272040,21-30
240575,21-30
95903,21-30
10049,21-30
309786,21-30
118274,21-30
41638,21-30
76134,21-30
286929,21-30
120616,51-60
179745,21-30
271296,11-20
139533,21-30
113123,11-20
185551,21-30
184023,11-20
207897,31-40
46834,21-30
220064,11-20
216237,21-30
57752,21-30
216456,21-30
36883,21-30
14820,21-30
24701,21-30
110719,21-30
138159,21-30
139711,21-30
226645,21-30
113311,31-40
148069,21-30
120082,11-20
309396,21-30
209291,51-60
215222,21-30
23281,21-30
317577,21-30
76537,21-30
61984,21-30
296393,31-40
36087,21-30
88975,51-60
225820,51-60
143886,21-30
145254,21-30
92645,21-30
230288,21-30
151350,21-30
76168,21-30
30917,21-30
215726,21-30
126527,21-30
59570,21-30
46826,21-30
282056,11-20
56964,21-30
168024,21-30
173740,21-30
93977,11-20
272924,11-20
305506,21-30
86232,51-60
216969,51-60
40162,21-30
116105,11-20
75100,51-60
46432,21-30
33508,11-20
31615,21-30
60306,51-60
210322,21-30
73597,21-30
63464,21-30
140561,21-30
275435,21-30
185318,51-60
219563,11-20
237301,11-20
187606,21-30
267433,11-20
314614,21-30
194063,21-30
131236,21-30
221228,21-30
184931,21-30
178351,21-30
83166,21-30
248132,51-60
198134,21-30
146009,21-30
222216,21-30
216884,21-30
301327,51-60
212659,31-40
30514,21-30
157707,11-20
2129,21-30
133068,31-40
156126,31-40
103553,21-30
75960,21-30
274045,21-30
288124,11-20
135078,21-30
163311,51-60
312694,51-60
168542,21-30
289529,21-30
88593,51-60
114103,21-30
125363,21-30
108674,51-60
17057,11-20
215696,21-30
270634,21-30
146306,11-20
209802,11-20
299187,21-30
134829,11-20
50157,21-30
17960,21-30
46141,21-30
6159,51-60
39781,51-60
37910,51-60
43289,11-20
276057,31-40
612,21-30
29818,21-30
37770,21-30
22447,51-60
15016,21-30
85121,21-30
166570,11-20
146196,21-30
200671,21-30
233349,21-30
264121,21-30
280168,21-30
93102,51-60
48872,31-40
145689,21-30
210152,21-30
247339,21-30
198843,51-60
130127,11-20
71146,21-30
8992,11-20
57119,31-40
1445,11-20
165920,11-20
35610,21-30
242657,51-60
59869,21-30
309624,21-30
293280,21-30
43155,11-20
70307,51-60
218771,31-40
282277,21-30
40276,11-20
90383,21-30
191011,21-30
43551,21-30
8098,21-30
72354,21-30
48169,21-30
258148,21-30
232429,21-30
78015,21-30
313859,21-30
52536,11-20
214940,21-30
269224,51-60
250893,21-30
238200,21-30
138253,21-30
207549,21-30
129302,51-60
33441,11-20
228757,51-60
61437,51-60
15687,51-60
212672,31-40
84694,11-20
104419,21-30
298539,21-30
124700,51-60
98102,11-20
22232,21-30
189531,21-30
100612,11-20
18880,21-30
217510,51-60
41091,11-20
176748,51-60
57105,11-20
178926,11-20
203436,51-60
132476,21-30
76574,11-20
278784,21-30
103817,21-30
228235,51-60
114276,11-20
268430,51-60
173041,21-30
198329,21-30
237518,21-30
281990,11-20
44140,21-30
196404,51-60
225903,51-60
302841,21-30
24987,21-30
104983,51-60
306897,51-60
65794,21-30
53866,11-20
114356,21-30
307396,21-30
113785,31-40
78653,11-20
314877,21-30
198508,21-30
31220,11-20
196240,21-30
210508,21-30
93805,21-30
29970,51-60
286980,21-30
138755,31-40
17874,21-30
77261,11-20
142900,21-30
247605,11-20
158842,51-60
231282,11-20
227985,21-30
87517,21-30
26789,51-60
91834,21-30
125316,21-30
249951,51-60
106383,21-30
247748,21-30
151937,21-30
149015,11-20
196555,51-60
242676,11-20
271837,11-20
26877,51-60
266430,21-30
166190,21-30
9434,11-20
296563,11-20
185371,11-20
64587,21-30
81723,11-20
121817,51-60
84275,11-20
52076,21-30
310514,21-30
165381,11-20
90272,51-60
177668,21-30
67703,21-30
134496,21-30
125339,51-60
97834,21-30
228409,21-30
312114,31-40
43804,31-40
179269,51-60
179036,21-30
198585,51-60
25186,11-20
314128,51-60
159335,11-20
85125,11-20
263589,21-30
9304,21-30
30954,51-60
73003,21-30
274739,11-20
142593,11-20
262670,21-30
217879,11-20
111079,21-30
217939,51-60
214976,51-60
132450,21-30
4657,21-30
287681,11-20
51423,21-30
115967,21-30
106945,51-60
155162,21-30
169595,21-30
307877,21-30
40759,21-30
255467,11-20
174975,51-60
17917,11-20
123767,11-20
49704,51-60
88071,21-30
80154,21-30
112032,21-30
40731,21-30
103975,21-30
138185,11-20
6919,11-20
313268,21-30
279395,51-60
7953,21-30
31681,11-20
118796,11-20
151231,31-40
283049,11-20
126801,21-30
2317,21-30
171703,21-30
86237,11-20
176286,21-30
2115,21-30
215083,21-30
279463,21-30
240788,51-60
214730,21-30
73086,21-30
63001,51-60
55735,21-30
201025,21-30
105617,21-30
25013,21-30
312856,21-30
53726,21-30
153446,21-30
109271,21-30
92238,21-30
43990,21-30
74740,21-30
197500,21-30
153599,21-30
288934,51-60
200855,21-30
162787,11-20
202188,51-60
314816,31-40
288546,21-30
120812,21-30
190600,21-30
3030,21-30
5251,21-30
75858,21-30
196095,21-30
243543,31-40
68681,51-60
60744,21-30
301394,21-30
224077,21-30
186079,11-20
214406,51-60
244137,51-60
208303,51-60
300533,21-30
162027,11-20
62860,21-30
310267,21-30
127586,11-20
290143,51-60
187641,51-60
11853,21-30
1958,21-30
74691,11-20
254502,51-60
8929,11-20
205825,11-20
247747,21-30
7075,11-20
167133,21-30
195502,11-20
177349,21-30
246456,21-30
187145,51-60
130294,21-30
55564,21-30
182141,21-30
120478,21-30
249506,31-40
137171,11-20
303468,11-20
220415,21-30
169694,21-30
120680,51-60
215204,51-60
110007,21-30
96564,21-30
286162,31-40
245443,21-30
147481,21-30
233221,21-30
29380,51-60
105796,21-30
18675,21-30
40383,21-30
206786,21-30
172491,21-30
129306,21-30
58073,21-30
113946,11-20
128927,21-30
311459,31-40
317932,21-30
149623,11-20
288282,21-30
95684,21-30
183023,11-20
299393,21-30
131543,21-30
274808,21-30
205153,21-30
214762,51-60
250233,11-20
55074,11-20
67485,21-30
17262,11-20
115579,21-30
292235,21-30
302589,11-20
141081,21-30
17511,21-30
273205,21-30
141878,51-60
160135,51-60
171494,21-30
136417,51-60
159017,21-30
112602,51-60
152252,51-60
74081,21-30
305534,21-30
213791,21-30
276351,21-30
185226,21-30
227713,21-30
68443,51-60
284397,21-30
296262,21-30
114921,31-40
195676,21-30
257671,51-60
42709,21-30
279126,21-30
29723,11-20
43605,11-20
302813,11-20
22047,21-30
131872,21-30
131520,21-30
165885,21-30
184185,11-20
78213,51-60
66600,51-60
60179,21-30
141391,51-60
194624,21-30
35459,21-30
251379,21-30
186937,21-30
129592,11-20
293622,11-20
135079,21-30
216024,21-30
160828,21-30
269819,51-60
99579,21-30
2247,21-30
70326,21-30
54255,11-20
2039,21-30
316161,21-30
282669,11-20
299584,21-30
106780,21-30
301977,11-20
287058,21-30
230244,21-30
155591,21-30
180322,21-30
179328,11-20
75987,51-60
122382,21-30
94507,21-30
87877,11-20
96368,21-30
273880,31-40
199567,21-30
285727,51-60
18871,51-60
271854,21-30
290566,11-20
54262,51-60
303453,21-30
306189,21-30
196350,21-30
54581,21-30
66521,21-30
204086,51-60
66735,21-30
251099,51-60
302351,21-30
311934,21-30
75263,51-60
139847,21-30
200495,21-30
115031,21-30
124278,21-30
69158,31-40
171856,11-20
56891,11-20
119053,51-60
250812,11-20
19741,21-30
10183,11-20
16419,51-60
160129,11-20
216283,21-30
28947,11-20
261633,21-30
133857,21-30
166362,51-60
133170,21-30
135549,21-30
29006,21-30
99101,21-30
185437,11-20
273169,21-30
165539,31-40
283693,11-20
190967,21-30
50108,11-20
198613,11-20
116951,21-30
231918,21-30
206246,21-30
125445,11-20
94523,51-60
200863,11-20
293589,21-30
154134,51-60
38341,11-20
301170,21-30
124992,21-30
56990,21-30
279241,11-20
155514,21-30
81934,21-30
272349,21-30
287756,31-40
288992,31-40
132631,51-60
195599,51-60
51151,51-60
93840,21-30
269883,11-20
73554,21-30
138472,51-60
316065,31-40
42045,51-60
115892,11-20
176542,21-30
206629,51-60
99009,21-30
249478,21-30
149827,21-30
184554,21-30
266320,21-30
272268,11-20
293349,21-30
246334,31-40
253955,31-40
232063,21-30
113868,11-20
237652,21-30
121507,21-30
301375,21-30
219879,31-40
77045,21-30
117657,21-30
95471,21-30
216312,51-60
281984,21-30
244722,11-20
311274,51-60
216690,21-30
93638,51-60
165474,31-40
32864,11-20
247178,21-30
122103,11-20
95442,11-20
213743,51-60
92002,21-30
94600,51-60
100779,31-40
159296,11-20
201134,51-60
148211,21-30
27787,21-30
49161,21-30
296072,51-60
235740,51-60
119230,51-60
176644,31-40
97289,51-60
141442,51-60
255993,11-20
278705,21-30
115455,31-40
222805,31-40
293700,21-30
19526,21-30
163415,21-30
220360,21-30
53423,21-30
203882,21-30
11041,31-40
259067,11-20
126974,21-30
141186,21-30
212172,21-30
260361,21-30
156801,51-60
141957,11-20
157374,21-30
135036,21-30
50209,21-30
252792,21-30
252886,51-60
62297,21-30
159299,21-30
146787,11-20
212552,21-30
138434,11-20
282729,11-20
220560,51-60
17383,21-30
234657,21-30
313587,11-20
46600,51-60
282924,11-20
196677,51-60
39389,21-30
5307,51-60
102120,21-30
42535,21-30
318026,31-40
91604,11-20
195738,11-20
89306,21-30
6911,31-40
180301,21-30
124060,51-60
102263,11-20
189816,21-30
168369,31-40
179225,51-60
235417,21-30
276552,31-40
282100,21-30
250161,21-30
285419,21-30
192934,51-60
278511,21-30
225809,21-30
130469,21-30
245158,21-30
298721,21-30
144632,21-30
194991,21-30
68809,21-30
242126,21-30
68118,21-30
71536,21-30
54287,51-60
186037,21-30
2664,21-30
291587,21-30
91149,21-30
24292,21-30
243418,21-30
209811,21-30
3656,21-30
117332,21-30
7628,51-60
89598,21-30
317325,21-30
184649,51-60
85022,21-30
155178,11-20
49430,21-30
50980,21-30
282161,51-60
12064,21-30
48142,21-30
27969,21-30
291349,21-30
248140,21-30
246818,21-30
297581,51-60
96902,21-30
267830,51-60
291302,21-30
89328,21-30
213628,21-30
93394,21-30
222813,21-30
122482,21-30
281803,21-30
148492,11-20
133536,21-30
27717,51-60
73474,21-30
196815,51-60
83393,21-30
208469,21-30
12217,31-40
297887,51-60
115825,21-30
156822,11-20
31762,11-20
283993,21-30
241710,21-30
283446,21-30
107558,21-30
271474,51-60
275415,11-20
86148,21-30
241970,31-40
185223,21-30
31583,11-20
9350,11-20
49119,21-30
262800,31-40
216014,51-60
43932,21-30
274496,51-60
90221,21-30
116360,11-20
190842,21-30
275423,21-30
235582,11-20
68965,31-40
172983,21-30
234332,21-30
248591,11-20
145342,11-20
113978,51-60
142895,11-20
288853,51-60
15889,21-30
231287,21-30
113461,11-20
176882,21-30
69966,11-20
207752,21-30
63413,21-30
248924,21-30
149191,51-60
84176,21-30
238828,21-30
154102,51-60
101987,21-30
185547,21-30
159617,21-30
6856,51-60
15064,11-20
251814,11-20
82034,11-20
23881,21-30
271530,21-30
274738,51-60
225500,21-30
24207,21-30
126843,21-30
241875,21-30
229916,21-30
194778,21-30
29103,21-30
192595,51-60
32368,11-20
136901,51-60
14239,31-40
70530,21-30
239911,21-30
83839,11-20
42983,11-20
305724,51-60
146658,51-60
258069,21-30
158085,21-30
127119,11-20
198647,31-40
55323,11-20
191375,11-20
160046,51-60
119679,11-20
205351,51-60
49087,21-30
279724,11-20
233723,21-30
131713,21-30
85703,11-20
300402,11-20
238883,51-60
2272,51-60
309106,21-30
259180,51-60
18897,21-30
285569,21-30
242906,31-40
167683,21-30
45342,21-30
147249,21-30
112700,21-30
137251,51-60
658,11-20
269111,11-20
151683,21-30
10481,21-30
207494,21-30
147698,11-20
278870,51-60
255699,21-30
78710,21-30
169983,21-30
223258,21-30
54308,21-30
17983,21-30
77780,51-60
194597,21-30
160790,21-30
267483,11-20
125312,21-30
70125,11-20
54446,21-30
138580,21-30
181934,51-60
213768,21-30
176325,21-30
231442,21-30
70119,51-60
16168,11-20
253368,11-20
90096,11-20
69176,21-30
85860,21-30
311776,21-30
144764,11-20
281733,21-30
84234,11-20
171012,21-30
124759,21-30
256857,21-30
191515,11-20
317999,21-30
274385,21-30
111995,11-20
201607,31-40
182409,21-30
45648,11-20
66900,21-30
143315,21-30
45387,21-30
58742,11-20
202451,21-30
280631,21-30
132010,31-40
208962,21-30
299112,21-30
1770,21-30
133039,21-30
208731,11-20
278459,11-20
47224,31-40
68004,21-30
182836,21-30
159934,51-60
133718,21-30
189120,31-40
9857,51-60
257180,21-30
51126,21-30
