id,days
136581,21-30
163789,21-30
288942,11-20
78095,11-20
11407,21-30
71296,21-30
303291,11-20
53361,21-30
272602,21-30
67123,11-20
116309,21-30
1813,21-30
188455,21-30
174255,11-20
11484,11-20
270831,21-30
142187,21-30
285235,21-30
119326,21-30
313525,11-20
210395,11-20
317250,11-20
19605,11-20
35771,21-30
231062,11-20
210606,21-30
244406,21-30
223149,21-30
214333,21-30
77868,11-20
149349,21-30
294824,11-20
124396,11-20
113017,21-30
44977,21-30
195549,21-30
165284,11-20
234020,21-30
281142,21-30
109821,21-30
161139,11-20
20485,21-30
150569,11-20
287318,21-30
219451,11-20
248433,21-30
277531,21-30
271435,21-30
266084,21-30
113514,21-30
56731,11-20
121827,21-30
57936,11-20
147279,11-20
10020,21-30
42442,11-20
138931,21-30
137290,21-30
312949,21-30
51223,21-30
222233,21-30
61208,21-30
316333,21-30
202498,21-30
14634,21-30
231328,21-30
218056,11-20
6073,21-30
283166,21-30
62620,21-30
264588,21-30
35293,21-30
253910,21-30
192261,11-20
42229,21-30
138371,21-30
79464,11-20
230651,11-20
101264,11-20
300086,11-20
294206,11-20
24109,21-30
206014,11-20
262785,21-30
204,21-30
233166,21-30
12747,11-20
277727,21-30
215086,11-20
61487,21-30
73833,21-30
165723,11-20
140728,11-20
4625,11-20
177811,11-20
83190,21-30
260667,11-20
287675,21-30
125677,21-30
142575,21-30
166363,21-30
73963,21-30
115464,21-30
109380,21-30
169570,11-20
255192,21-30
270470,21-30
264211,21-30
135501,21-30
263011,11-20
317113,21-30
141908,21-30
95127,21-30
307955,11-20
247272,11-20
244872,11-20
63004,11-20
227605,11-20
251149,11-20
251166,21-30
220614,21-30
67090,21-30
113758,11-20
13500,21-30
31577,11-20
33730,21-30
170520,21-30
16907,11-20
209815,11-20
99566,21-30
287477,21-30
3133,21-30
45806,21-30
21024,21-30
231959,21-30
305920,11-20
246754,21-30
149270,21-30
135850,11-20
159711,21-30
208477,21-30
152238,21-30
295106,11-20
71111,11-20
93774,21-30
68982,21-30
208448,11-20
95103,21-30
204472,21-30
45075,21-30
128615,21-30
85143,21-30
52497,21-30
252007,11-20
285146,21-30
60991,11-20
179461,21-30
44966,11-20
275313,21-30
151209,11-20
189538,21-30
297840,21-30
62215,11-20
60776,21-30
35350,11-20
19273,11-20
199840,21-30
104738,21-30
206451,11-20
308529,21-30
51107,21-30
33179,11-20
267430,11-20
167922,11-20
121581,21-30
146547,21-30
115828,21-30
235232,21-30
73759,11-20
113121,21-30
255037,11-20
272987,21-30
30136,21-30
53399,21-30
55038,21-30
18804,21-30
277627,11-20
9334,11-20
262546,11-20
51788,21-30
129798,11-20
54415,21-30
234819,11-20
137050,11-20
165101,21-30
50279,21-30
90316,21-30
213982,21-30
171851,21-30
99089,21-30
303530,11-20
257902,21-30
234698,21-30
263365,21-30
276327,21-30
272751,21-30
120995,11-20
143496,21-30
42866,21-30
299553,21-30
105856,21-30
267401,11-20
68114,21-30
190106,21-30
260152,21-30
131859,11-20
312788,21-30
99031,21-30
38840,21-30
27693,11-20
127514,21-30
81819,21-30
188854,21-30
100087,11-20
189921,21-30
305780,11-20
151021,11-20
12740,21-30
215839,21-30
203010,21-30
90652,11-20
303477,21-30
204199,11-20
71248,21-30
225055,21-30
300743,11-20
218384,21-30
66793,21-30
19325,21-30
19311,21-30
299379,21-30
67339,21-30
30490,21-30
249100,11-20
298119,11-20
230166,11-20
121542,21-30
270691,21-30
203159,21-30
303391,21-30
249912,21-30
287653,21-30
163579,11-20
94033,11-20
286593,11-20
234212,21-30
254250,21-30
131446,21-30
25694,21-30
224957,21-30
151135,11-20
295810,11-20
141728,21-30
157066,21-30
114851,11-20
293032,21-30
66251,11-20
132088,21-30
4112,21-30
208352,21-30
211416,21-30
65766,11-20
70600,21-30
14296,11-20
289684,21-30
206889,21-30
24002,11-20
40003,21-30
259441,21-30
228063,21-30
94385,21-30
103432,11-20
165373,11-20
77833,11-20
266006,11-20
206001,21-30
241632,11-20
3044,21-30
131568,21-30
215441,21-30
40410,11-20
71789,21-30
29949,21-30
133778,11-20
244229,21-30
90881,11-20
84910,21-30
68940,21-30
1351,21-30
17366,21-30
276161,11-20
256109,21-30
218926,11-20
54973,21-30
203466,21-30
4388,21-30
228272,11-20
166830,21-30
186942,11-20
109315,21-30
144407,11-20
160956,11-20
12497,11-20
155592,21-30
28185,11-20
109863,21-30
191417,21-30
122736,11-20
23233,11-20
238171,11-20
68072,11-20
299004,11-20
236296,11-20
76266,21-30
238949,11-20
173170,11-20
114393,11-20
174966,21-30
260880,11-20
301883,11-20
21824,11-20
90707,11-20
147956,11-20
291883,11-20
233665,21-30
30706,21-30
110495,21-30
151951,21-30
202433,11-20
119396,21-30
164529,21-30
88693,21-30
317031,11-20
23840,21-30
112526,21-30
271914,21-30
288312,11-20
315767,11-20
120405,21-30
287510,21-30
176074,11-20
68229,21-30
301601,21-30
50531,21-30
30776,21-30
161371,11-20
252149,11-20
163181,21-30
232372,11-20
233601,11-20
6095,21-30
7333,21-30
110628,21-30
140018,11-20
59646,21-30
255096,21-30
188657,21-30
261297,11-20
218032,21-30
134656,21-30
229222,21-30
10061,21-30
175467,11-20
70313,11-20
204809,11-20
46303,21-30
56588,21-30
25980,11-20
264313,21-30
114541,21-30
163617,21-30
176398,11-20
137235,11-20
204055,21-30
147150,11-20
265098,21-30
159543,21-30
269821,21-30
272610,11-20
103492,21-30
153584,21-30
43540,21-30
202669,21-30
10067,11-20
153813,21-30
246694,11-20
102828,11-20
271707,21-30
98159,21-30
242640,11-20
242645,11-20
116011,21-30
298191,21-30
82585,21-30
29292,21-30
272329,21-30
53590,21-30
109650,11-20
200381,21-30
236234,21-30
74941,11-20
165267,11-20
312646,21-30
221624,21-30
130315,21-30
10520,11-20
23285,21-30
281311,11-20
211417,21-30
96742,21-30
4670,21-30
120902,21-30
186549,21-30
21868,21-30
238608,11-20
135755,21-30
88871,21-30
123349,21-30
310302,21-30
139482,11-20
108349,21-30
89874,11-20
232507,21-30
8372,21-30
73538,11-20
274267,21-30
304071,21-30
287009,11-20
166131,11-20
76826,21-30
44246,11-20
227385,21-30
76394,11-20
172746,21-30
202440,11-20
156062,21-30
258971,21-30
60787,21-30
87090,11-20
51991,11-20
276853,21-30
302142,21-30
238327,11-20
75811,21-30
52774,11-20
312335,21-30
98670,21-30
282614,11-20
204752,21-30
135059,11-20
315437,21-30
237362,21-30
259191,11-20
233593,21-30
234470,11-20
131109,11-20
259119,21-30
32451,11-20
6599,11-20
40466,21-30
212559,21-30
184007,11-20
38330,11-20
208057,21-30
304898,21-30
272871,21-30
265374,11-20
111783,21-30
137314,21-30
151819,11-20
152064,21-30
2324,21-30
301222,11-20
137143,21-30
230858,11-20
45192,11-20
314547,11-20
81028,11-20
261419,11-20
296106,21-30
193738,21-30
279152,21-30
203289,11-20
113488,21-30
184232,21-30
216952,21-30
91508,21-30
121745,21-30
107596,21-30
91500,21-30
209237,21-30
54508,21-30
313848,21-30
82166,21-30
110164,21-30
271223,21-30
228347,21-30
203951,11-20
316890,11-20
299205,21-30
232007,11-20
119949,21-30
200498,21-30
168753,21-30
271370,21-30
101806,21-30
264557,11-20
51077,11-20
81537,21-30
197200,21-30
58692,21-30
143933,21-30
318303,21-30
169773,21-30
238917,11-20
116584,11-20
156305,21-30
312742,21-30
144782,21-30
259544,11-20
219682,21-30
289920,11-20
140064,11-20
147436,21-30
88048,21-30
51247,21-30
169169,21-30
119218,11-20
17202,21-30
103672,11-20
189674,11-20
234630,21-30
311803,21-30
136928,21-30
67938,21-30
216750,11-20
114405,21-30
34002,11-20
84240,21-30
261482,21-30
51064,11-20
32366,11-20
3109,11-20
80541,21-30
147018,21-30
282514,21-30
145303,21-30
29284,21-30
171038,11-20
223358,21-30
65851,21-30
69507,21-30
104692,11-20
225950,21-30
42463,21-30
144289,11-20
302850,11-20
269673,21-30
220847,21-30
216903,11-20
132753,21-30
34156,21-30
267143,11-20
192735,11-20
71570,21-30
15045,21-30
269888,21-30
317863,21-30
143099,11-20
230577,21-30
260883,11-20
228897,11-20
9194,21-30
33130,11-20
173797,21-30
96579,11-20
108284,21-30
215551,21-30
135182,21-30
208002,11-20
213870,21-30
53091,21-30
194784,11-20
215868,11-20
128361,21-30
13678,11-20
284205,21-30
38617,21-30
80543,21-30
233953,11-20
133400,21-30
129085,21-30
53311,21-30
222185,11-20
12651,11-20
90525,21-30
164789,21-30
82105,11-20
114660,21-30
138190,11-20
275878,21-30
162514,21-30
140695,11-20
62844,11-20
261758,21-30
113815,11-20
98803,21-30
270348,21-30
289359,21-30
17507,11-20
180688,11-20
42663,21-30
308959,21-30
955,21-30
206317,11-20
256063,21-30
146688,11-20
97962,21-30
231521,21-30
297886,21-30
259531,21-30
252736,21-30
16722,21-30
106179,11-20
57816,21-30
148935,21-30
309052,21-30
66968,11-20
53184,21-30
129808,21-30
2053,21-30
156474,21-30
286711,21-30
269746,21-30
32358,11-20
138609,21-30
29174,11-20
141345,11-20
111638,21-30
210292,11-20
83412,21-30
92622,21-30
302169,21-30
191622,21-30
252642,21-30
141927,11-20
199545,21-30
75641,21-30
227531,11-20
288808,21-30
285252,11-20
238630,21-30
123233,11-20
90927,21-30
102825,21-30
92049,21-30
271825,11-20
306030,11-20
74209,11-20
155707,11-20
209923,11-20
300489,21-30
291220,21-30
284257,11-20
271502,21-30
23766,21-30
118293,21-30
215626,21-30
275759,21-30
219309,11-20
54036,21-30
152380,21-30
120170,21-30
294476,11-20
7081,11-20
210564,21-30
17421,21-30
74071,21-30
181125,21-30
83182,21-30
69995,21-30
1749,11-20
62653,11-20
58397,21-30
102172,21-30
26009,11-20
5301,21-30
150714,21-30
238783,21-30
96112,21-30
300999,21-30
180459,21-30
73484,21-30
79977,21-30
84326,21-30
20294,11-20
155309,21-30
53317,21-30
113975,21-30
261214,21-30
119172,21-30
28727,21-30
114944,21-30
25212,11-20
216252,21-30
281599,21-30
170477,21-30
293105,11-20
106084,11-20
42021,11-20
113698,21-30
11661,11-20
231279,21-30
237346,21-30
170494,21-30
21715,11-20
22832,21-30
93952,21-30
77662,11-20
139134,21-30
182019,11-20
179751,21-30
109042,21-30
117690,11-20
199297,21-30
60484,21-30
112509,21-30
128888,21-30
294628,21-30
113301,21-30
201618,21-30
82257,21-30
272834,11-20
290171,21-30
102882,21-30
234671,21-30
269480,21-30
256517,11-20
172518,11-20
73902,21-30
202152,21-30
220536,21-30
256440,11-20
133386,21-30
230157,21-30
166664,21-30
192218,11-20
207344,11-20
284015,21-30
52999,21-30
102786,21-30
35201,21-30
51818,21-30
214422,11-20
69703,21-30
284142,11-20
123631,21-30
37492,11-20
163578,11-20
166615,11-20
49991,11-20
147017,21-30
270760,11-20
201336,11-20
5876,21-30
229251,11-20
155769,21-30
195816,21-30
263707,21-30
27272,11-20
229929,21-30
77756,11-20
301816,21-30
295771,11-20
278017,21-30
34626,11-20
177403,21-30
162428,21-30
21186,21-30
193642,21-30
226438,11-20
295804,21-30
293857,21-30
248870,21-30
8441,21-30
138178,21-30
151005,11-20
17159,21-30
66716,21-30
230618,11-20
16766,21-30
281446,11-20
204697,21-30
239924,11-20
159115,11-20
138732,11-20
219208,21-30
271179,21-30
53438,21-30
67220,21-30
200015,21-30
41862,11-20
178239,21-30
170304,11-20
237461,11-20
197638,21-30
105058,21-30
134009,11-20
142423,21-30
104839,21-30
58010,21-30
296291,21-30
170536,21-30
128569,21-30
142572,11-20
260735,21-30
9924,11-20
154104,11-20
237777,21-30
270662,21-30
96610,11-20
230549,11-20
84102,21-30
181426,21-30
171357,21-30
134126,21-30
30467,21-30
186692,21-30
314174,11-20
185668,11-20
190333,21-30
279675,21-30
166149,21-30
208165,11-20
143495,21-30
27804,21-30
274962,11-20
246467,11-20
157250,21-30
279534,11-20
241225,11-20
147414,21-30
139545,21-30
212315,21-30
50216,11-20
183628,11-20
95092,21-30
168818,11-20
290747,11-20
312970,11-20
19569,11-20
100303,21-30
300841,11-20
124619,21-30
192207,21-30
298275,11-20
72595,11-20
32685,21-30
72575,21-30
206458,21-30
196923,11-20
289768,21-30
299911,21-30
92766,11-20
254958,21-30
237583,11-20
100,21-30
149617,11-20
281236,11-20
254765,11-20
133871,21-30
117033,21-30
44823,21-30
245717,11-20
209557,11-20
159545,21-30
252247,11-20
183183,21-30
210228,11-20
2004,21-30
140241,11-20
246474,21-30
221715,11-20
48065,21-30
269274,11-20
307774,21-30
314799,11-20
37717,11-20
190023,21-30
220102,11-20
146401,11-20
119490,11-20
138078,21-30
175374,21-30
13449,21-30
58432,11-20
257115,21-30
315770,11-20
243647,21-30
188274,11-20
150784,21-30
262995,11-20
313160,11-20
158250,21-30
63899,21-30
93831,21-30
224580,11-20
146850,11-20
84807,21-30
202548,21-30
184100,21-30
49362,11-20
62889,21-30
277390,21-30
101675,11-20
315878,11-20
216190,21-30
211549,11-20
122923,11-20
100131,11-20
274264,11-20
12990,11-20
119225,21-30
281419,21-30
87125,21-30
60065,11-20
168515,21-30
153818,21-30
173891,21-30
197533,21-30
257706,21-30
128819,21-30
113002,21-30
307381,21-30
157393,11-20
266965,11-20
169396,11-20
207112,11-20
273114,11-20
116962,21-30
67780,21-30
122191,11-20
66165,21-30
126352,11-20
318115,21-30
68851,21-30
204230,11-20
234491,21-30
30318,11-20
185499,21-30
44428,11-20
94032,11-20
153171,21-30
274362,11-20
696,11-20
180176,21-30
19943,11-20
245180,11-20
137498,21-30
86790,11-20
243863,11-20
101616,11-20
150793,11-20
204356,21-30
137545,21-30
175094,11-20
146886,11-20
293684,21-30
50759,11-20
38832,11-20
115181,11-20
60576,11-20
284673,21-30
159774,21-30
313675,11-20
58827,11-20
65465,21-30
229428,21-30
180449,21-30
247700,21-30
19655,21-30
279480,21-30
208956,21-30
220589,21-30
43756,11-20
261245,21-30
52915,21-30
246319,21-30
266209,11-20
144985,21-30
173426,21-30
145889,21-30
66706,21-30
201697,11-20
238833,21-30
314637,21-30
12313,11-20
312403,11-20
147560,11-20
106013,21-30
225106,11-20
302728,11-20
1368,21-30
71117,21-30
73618,21-30
114155,21-30
246746,11-20
279167,11-20
119634,21-30
210570,11-20
148155,21-30
21204,21-30
198071,21-30
22991,11-20
304194,21-30
317517,11-20
245312,21-30
100897,21-30
106894,21-30
16643,11-20
245082,11-20
291391,21-30
256270,21-30
72441,21-30
47968,21-30
47835,21-30
19984,21-30
298337,21-30
219116,21-30
166438,11-20
227114,21-30
145294,11-20
203375,21-30
118835,11-20
128775,11-20
293434,21-30
185220,21-30
233917,11-20
161502,21-30
69481,21-30
127042,21-30
12315,21-30
13524,21-30
59622,21-30
264383,21-30
88487,21-30
278411,21-30
308210,11-20
16957,11-20
188770,11-20
38689,21-30
153031,21-30
34543,21-30
306689,11-20
75802,11-20
272595,21-30
165955,11-20
132071,21-30
147282,11-20
251936,11-20
35,21-30
128404,11-20
140063,21-30
257032,21-30
172821,11-20
35586,11-20
96456,21-30
156637,21-30
184569,21-30
150637,21-30
174763,21-30
38601,21-30
61647,21-30
265549,21-30
197149,21-30
303931,21-30
211857,21-30
72073,11-20
94796,11-20
212947,21-30
286160,21-30
94230,21-30
68580,21-30
76307,21-30
45705,11-20
62325,21-30
298577,21-30
28771,11-20
198517,11-20
279380,21-30
3829,11-20
152674,21-30
252298,11-20
313347,11-20
186075,21-30
308138,21-30
129467,11-20
201085,11-20
76657,21-30
61871,21-30
135150,11-20
37549,21-30
110147,21-30
40437,21-30
30402,11-20
14635,21-30
168460,21-30
201110,11-20
163623,11-20
244189,11-20
205272,21-30
276420,21-30
233660,21-30
255065,21-30
290568,21-30
188550,11-20
291694,21-30
88657,21-30
180183,21-30
202537,11-20
182102,11-20
148478,21-30
182480,21-30
246760,11-20
214689,11-20
246387,11-20
6981,11-20
160923,11-20
280166,21-30
201434,21-30
18428,11-20
118052,21-30
147386,11-20
206296,11-20
177428,11-20
98458,21-30
263665,21-30
311543,21-30
205079,21-30
194193,21-30
280202,11-20
32442,11-20
20669,21-30
132568,11-20
273441,11-20
104016,21-30
159513,11-20
14030,11-20
8587,21-30
55920,21-30
28176,11-20
46536,11-20
244475,21-30
219440,21-30
14506,11-20
171864,11-20
308828,11-20
150560,11-20
291078,21-30
239213,11-20
193234,21-30
43375,11-20
112026,21-30
175949,21-30
192572,11-20
121520,21-30
213168,11-20
288767,21-30
36767,21-30
266597,21-30
211132,11-20
105741,21-30
221212,21-30
226573,21-30
102634,21-30
43989,11-20
223464,11-20
43079,11-20
233701,11-20
289039,21-30
205447,21-30
285604,21-30
285005,11-20
300226,21-30
130531,11-20
18798,21-30
249575,21-30
250135,21-30
96359,21-30
150962,21-30
62003,11-20
17528,21-30
80210,21-30
171579,11-20
202336,21-30
177259,21-30
24424,21-30
146799,11-20
18687,11-20
209347,21-30
313608,11-20
298005,21-30
80742,21-30
218067,11-20
237248,21-30
29960,21-30
37801,21-30
308997,21-30
132131,21-30
131672,11-20
237002,21-30
63412,21-30
57456,11-20
284155,11-20
66383,21-30
189530,21-30
203659,21-30
240267,21-30
281451,21-30
107356,11-20
155185,21-30
227097,21-30
297795,21-30
159947,21-30
61206,21-30
265727,21-30
256551,11-20
119382,21-30
184394,21-30
314695,11-20
98832,21-30
271508,21-30
290064,21-30
171836,21-30
23211,21-30
7625,21-30
247381,21-30
205734,21-30
191742,11-20
296638,11-20
281175,21-30
317827,21-30
225135,21-30
224743,21-30
284457,21-30
280122,11-20
236147,11-20
209568,11-20
13556,21-30
84108,21-30
145591,21-30
495,21-30
202059,11-20
71778,11-20
213031,11-20
188512,21-30
95159,21-30
309153,21-30
130396,11-20
179659,21-30
127538,21-30
31672,21-30
270892,21-30
227541,21-30
28326,21-30
205477,21-30
5781,11-20
265259,21-30
132395,11-20
12937,11-20
80233,21-30
290462,11-20
69321,11-20
62605,21-30
125857,21-30
145192,21-30
278597,11-20
28463,21-30
44062,21-30
76246,21-30
182292,11-20
197809,21-30
19182,21-30
133127,21-30
135245,11-20
117297,21-30
142930,11-20
146701,11-20
107000,11-20
34674,21-30
141919,11-20
103454,11-20
297791,11-20
164399,21-30
187057,11-20
8917,11-20
67305,11-20
279713,11-20
181695,21-30
20266,21-30
292572,21-30
154698,21-30
241618,21-30
187454,21-30
206672,11-20
108720,21-30
56880,21-30
192552,11-20
185672,21-30
196649,21-30
277843,11-20
256804,21-30
210554,11-20
150484,11-20
170905,21-30
60228,21-30
17582,21-30
291338,11-20
178389,21-30
28222,11-20
228165,21-30
119756,11-20
2492,21-30
271542,11-20
289972,21-30
74361,21-30
92235,21-30
306964,21-30
50826,21-30
213950,11-20
45556,21-30
237005,11-20
317779,21-30
7308,11-20
82266,21-30
164332,21-30
167896,11-20
282232,21-30
170692,11-20
27694,21-30
274049,21-30
279259,21-30
256835,21-30
39325,11-20
48191,21-30
270384,21-30
7909,21-30
96078,21-30
220324,21-30
246911,11-20
160939,11-20
185183,21-30
209536,21-30
293069,11-20
112625,11-20
98488,21-30
195444,21-30
274660,21-30
6438,21-30
243741,21-30
178205,21-30
244282,11-20
187715,21-30
113969,21-30
153081,11-20
297232,11-20
77753,21-30
271304,11-20
291965,21-30
166539,21-30
298478,21-30
148105,11-20
93498,21-30
220437,21-30
104677,11-20
67673,11-20
167855,21-30
270421,21-30
22459,21-30
14934,21-30
287976,21-30
268089,11-20
164685,21-30
46581,21-30
207235,11-20
181235,21-30
123171,21-30
232028,11-20
276437,11-20
98048,21-30
136193,21-30
150110,21-30
96550,21-30
163500,21-30
173284,21-30
116421,21-30
55621,21-30
172265,11-20
164014,21-30
132864,21-30
56468,11-20
99922,11-20
24119,21-30
24247,11-20
196896,21-30
220962,21-30
173020,21-30
256078,21-30
277685,21-30
268230,21-30
202494,21-30
57029,21-30
209714,21-30
129027,11-20
175811,11-20
274095,21-30
68307,21-30
242653,11-20
86324,21-30
61996,21-30
24160,11-20
308008,21-30
133795,11-20
132206,11-20
190280,21-30
67874,21-30
184400,11-20
105235,21-30
229002,21-30
18297,11-20
52612,21-30
62311,11-20
182065,21-30
95566,11-20
18596,21-30
249457,11-20
295624,21-30
291357,21-30
5498,21-30
188954,21-30
82816,11-20
80663,11-20
32187,21-30
245838,11-20
25292,21-30
266134,11-20
100150,21-30
76500,21-30
58361,21-30
118165,21-30
251178,11-20
27074,21-30
14611,11-20
43204,21-30
238942,21-30
77007,21-30
121509,21-30
273942,21-30
154899,11-20
58499,21-30
98286,21-30
175030,11-20
115352,11-20
107716,21-30
202044,21-30
252713,21-30
190930,21-30
41545,21-30
54869,11-20
208472,21-30
86493,21-30
166243,21-30
51627,21-30
14389,21-30
308170,11-20
112609,11-20
311281,21-30
125390,11-20
296969,11-20
157961,21-30
235026,21-30
88505,21-30
72893,21-30
164908,21-30
270683,11-20
309592,21-30
131963,11-20
232196,21-30
49892,11-20
162640,21-30
95535,11-20
280942,21-30
304501,21-30
230015,21-30
306860,11-20
169660,11-20
59454,21-30
289191,11-20
291431,21-30
279826,21-30
169902,11-20
240852,11-20
164572,21-30
172509,21-30
238848,21-30
156525,11-20
193763,21-30
210787,21-30
163701,21-30
201772,21-30
218290,11-20
48158,11-20
215328,11-20
215587,21-30
262597,21-30
190996,11-20
144180,21-30
21572,11-20
287657,21-30
22058,21-30
57283,21-30
236354,11-20
238709,21-30
203841,11-20
287617,21-30
291671,11-20
280369,21-30
105033,11-20
269473,21-30
5942,21-30
164004,11-20
202258,21-30
235710,21-30
62355,11-20
197239,11-20
54589,11-20
169151,21-30
115960,21-30
276889,11-20
277171,21-30
268438,21-30
143285,21-30
257546,11-20
79076,21-30
154066,21-30
176951,21-30
42886,21-30
84670,21-30
97218,21-30
226172,21-30
58134,21-30
96892,21-30
265042,21-30
218671,11-20
208708,21-30
56258,21-30
162158,11-20
7761,11-20
152685,21-30
280716,11-20
300968,21-30
104298,21-30
5837,21-30
288408,11-20
59880,21-30
210613,21-30
248849,11-20
39290,11-20
315618,21-30
53179,21-30
170251,11-20
224933,11-20
65940,21-30
149773,11-20
258870,11-20
62852,11-20
101234,21-30
39150,21-30
153437,11-20
27350,21-30
215653,11-20
74980,21-30
170969,21-30
257262,11-20
80289,11-20
301027,21-30
9554,21-30
248980,11-20
68687,21-30
36226,21-30
105671,21-30
190627,11-20
112181,21-30
279034,11-20
266848,21-30
269379,11-20
179594,21-30
131889,21-30
66443,11-20
185919,11-20
317018,11-20
45480,11-20
58237,21-30
38315,21-30
222847,21-30
191218,21-30
151886,21-30
135284,11-20
181933,21-30
222670,11-20
59674,21-30
314357,11-20
200280,21-30
120284,21-30
192019,21-30
15003,21-30
202181,21-30
23669,21-30
46067,11-20
129165,21-30
258753,21-30
180438,21-30
293792,11-20
199957,11-20
4462,11-20
25219,11-20
9990,21-30
259236,21-30
72142,11-20
98312,11-20
118049,21-30
167568,21-30
200992,11-20
237682,11-20
177886,11-20
289515,21-30
198673,11-20
68780,21-30
187930,21-30
132325,21-30
82364,21-30
115754,11-20
275488,21-30
159267,11-20
43538,21-30
122498,21-30
277289,11-20
28141,11-20
202769,21-30
201539,21-30
312567,21-30
68263,21-30
263127,21-30
153108,21-30
198101,21-30
233416,11-20
258881,11-20
219197,21-30
168722,11-20
199344,21-30
161283,21-30
63941,11-20
7139,11-20
137773,21-30
181979,21-30
187031,21-30
266673,11-20
212646,11-20
207807,21-30
175348,21-30
289449,21-30
281794,21-30
204720,11-20
133958,11-20
260565,21-30
37915,21-30
41378,11-20
231120,21-30
219585,11-20
141852,21-30
168136,21-30
173719,21-30
234131,21-30
3581,21-30
182060,21-30
291436,11-20
119874,21-30
273627,21-30
207301,21-30
79450,21-30
19858,21-30
25055,11-20
250014,21-30
156875,11-20
133207,11-20
216480,21-30
142556,11-20
73716,21-30
99832,21-30
292390,21-30
143483,11-20
37577,21-30
317861,21-30
197288,21-30
95304,21-30
239773,21-30
167223,21-30
228538,21-30
155838,21-30
7987,11-20
113900,21-30
204958,21-30
110547,11-20
205589,21-30
106987,21-30
145612,21-30
288331,21-30
316826,11-20
43090,21-30
189187,11-20
264664,21-30
1734,21-30
232099,21-30
154328,21-30
226816,21-30
316802,21-30
153905,21-30
100149,21-30
90796,11-20
79974,21-30
305039,11-20
32744,21-30
195854,21-30
2692,21-30
45608,21-30
256806,11-20
311985,21-30
51860,21-30
269140,11-20
119875,21-30
247858,21-30
232817,21-30
309217,21-30
3638,21-30
269229,21-30
226570,11-20
150434,21-30
28088,21-30
97404,21-30
240276,11-20
15308,11-20
289710,21-30
289297,11-20
149370,11-20
134359,21-30
118051,21-30
259530,21-30
280955,11-20
192685,11-20
109770,11-20
43064,21-30
316124,11-20
80653,11-20
92264,21-30
187523,11-20
244863,21-30
22183,11-20
24855,21-30
217237,21-30
284543,21-30
128020,21-30
23531,21-30
183909,21-30
306037,11-20
125117,21-30
164220,21-30
257028,11-20
44595,21-30
127271,21-30
64235,21-30
61629,21-30
46322,21-30
135799,21-30
272723,21-30
277977,21-30
213593,21-30
33781,11-20
261,21-30
77375,11-20
162804,11-20
247014,21-30
115742,21-30
156011,21-30
43755,11-20
256015,21-30
242888,21-30
247718,11-20
252431,11-20
310018,21-30
19084,21-30
286932,21-30
226039,21-30
38984,11-20
245220,11-20
95646,21-30
311517,21-30
187906,11-20
155274,21-30
129229,21-30
281962,21-30
166873,11-20
99773,21-30
257301,11-20
189535,11-20
161368,21-30
87970,21-30
71579,21-30
143023,21-30
188674,21-30
222887,11-20
45086,11-20
159451,21-30
43008,21-30
32913,21-30
208380,21-30
308233,21-30
27387,21-30
306867,11-20
305946,11-20
86768,11-20
187514,11-20
230932,21-30
51218,21-30
127380,11-20
119594,21-30
102926,11-20
196912,21-30
181730,21-30
290114,11-20
197929,21-30
24885,11-20
122095,11-20
232575,21-30
38452,11-20
276623,11-20
154840,11-20
32919,21-30
281506,11-20
141507,11-20
92635,11-20
306591,21-30
183653,21-30
15261,11-20
201849,21-30
36611,21-30
237313,11-20
44815,21-30
100987,21-30
189,11-20
50738,21-30
265906,11-20
160401,11-20
60814,11-20
142227,21-30
202856,21-30
176743,21-30
80692,21-30
157785,11-20
43424,21-30
5642,11-20
82384,21-30
250588,11-20
258872,21-30
214175,21-30
299184,21-30
26323,11-20
46416,21-30
104330,21-30
230315,21-30
202950,21-30
292621,11-20
73116,11-20
120384,21-30
59016,21-30
169939,11-20
303521,11-20
73251,21-30
156515,21-30
6628,11-20
164600,21-30
193659,11-20
92326,11-20
189881,21-30
167623,11-20
288366,21-30
149735,11-20
191343,11-20
200313,11-20
299049,21-30
153528,11-20
241531,21-30
80843,21-30
30097,21-30
156415,21-30
59534,11-20
116331,21-30
161962,21-30
147134,21-30
6469,21-30
113147,21-30
92032,11-20
183702,21-30
10306,11-20
311689,21-30
190998,21-30
151701,11-20
126181,21-30
244959,21-30
161804,11-20
137844,21-30
53939,21-30
112054,21-30
35979,21-30
147067,21-30
190814,21-30
44148,21-30
278586,11-20
308071,21-30
10221,11-20
140160,21-30
269706,21-30
29834,11-20
188852,21-30
900,21-30
220414,21-30
32255,11-20
195084,21-30
182622,21-30
107535,21-30
296854,11-20
273192,21-30
40797,21-30
111614,21-30
242360,11-20
266692,21-30
99241,21-30
18818,21-30
226028,21-30
59609,21-30
194321,11-20
314298,11-20
40743,21-30
105452,21-30
179715,11-20
83221,21-30
76234,21-30
42815,21-30
232152,21-30
289271,21-30
288935,21-30
170833,11-20
191249,21-30
291173,11-20
1161,21-30
30056,21-30
315383,21-30
295420,11-20
65168,21-30
104796,21-30
147609,11-20
123915,11-20
149200,11-20
107912,11-20
86487,21-30
27901,21-30
181314,21-30
257431,11-20
87434,21-30
283609,21-30
232998,21-30
117119,11-20
38648,21-30
24085,21-30
166063,21-30
87293,21-30
265848,11-20
123484,21-30
242460,11-20
90656,21-30
203402,11-20
